Majority.protein.IDs	Gene.names	razorUniqueCount	razorUniqueCount_MIAPACA...AG205.1	razorUniqueCount_MIAPACA...AG205.2	razorUniqueCount_MIAPACA...AG205.3	razorUniqueCount_MIAPACA...AG205.4	razorUniqueCount_MIAPACA...AG205.5	razorUniqueCount_MIAPACA.1	razorUniqueCount_MIAPACA.2	razorUniqueCount_MIAPACA.3	razorUniqueCount_MIAPACA.4	razorUniqueCount_MIAPACA.5	razorUniqueCount_wt...AG205.1	razorUniqueCount_wt...AG205.2	razorUniqueCount_wt...AG205.3	razorUniqueCount_wt...AG205.4	razorUniqueCount_wt...AG205.5	razorUniqueCount_wt.1	razorUniqueCount_wt.2	razorUniqueCount_wt.3	razorUniqueCount_wt.4	razorUniqueCount_wt.5	RawIntensity_MIAPACA...AG205.1	RawIntensity_MIAPACA...AG205.2	RawIntensity_MIAPACA...AG205.3	RawIntensity_MIAPACA...AG205.4	RawIntensity_MIAPACA...AG205.5	RawIntensity_MIAPACA.1	RawIntensity_MIAPACA.2	RawIntensity_MIAPACA.3	RawIntensity_MIAPACA.4	RawIntensity_MIAPACA.5	RawIntensity_wt...AG205.1	RawIntensity_wt...AG205.2	RawIntensity_wt...AG205.3	RawIntensity_wt...AG205.4	RawIntensity_wt...AG205.5	RawIntensity_wt.1	RawIntensity_wt.2	RawIntensity_wt.3	RawIntensity_wt.4	RawIntensity_wt.5	iBAQ_MIAPACA...AG205.1	iBAQ_MIAPACA...AG205.2	iBAQ_MIAPACA...AG205.3	iBAQ_MIAPACA...AG205.4	iBAQ_MIAPACA...AG205.5	iBAQ_MIAPACA.1	iBAQ_MIAPACA.2	iBAQ_MIAPACA.3	iBAQ_MIAPACA.4	iBAQ_MIAPACA.5	iBAQ_wt...AG205.1	iBAQ_wt...AG205.2	iBAQ_wt...AG205.3	iBAQ_wt...AG205.4	iBAQ_wt...AG205.5	iBAQ_wt.1	iBAQ_wt.2	iBAQ_wt.3	iBAQ_wt.4	iBAQ_wt.5	LFQIntensity_MIAPACA...AG205.1	LFQIntensity_MIAPACA...AG205.2	LFQIntensity_MIAPACA...AG205.3	LFQIntensity_MIAPACA...AG205.4	LFQIntensity_MIAPACA...AG205.5	LFQIntensity_MIAPACA.1	LFQIntensity_MIAPACA.2	LFQIntensity_MIAPACA.3	LFQIntensity_MIAPACA.4	LFQIntensity_MIAPACA.5	LFQIntensity_wt...AG205.1	LFQIntensity_wt...AG205.2	LFQIntensity_wt...AG205.3	LFQIntensity_wt...AG205.4	LFQIntensity_wt...AG205.5	LFQIntensity_wt.1	LFQIntensity_wt.2	LFQIntensity_wt.3	LFQIntensity_wt.4	LFQIntensity_wt.5	spectraCount_MIAPACA...AG205.1	spectraCount_MIAPACA...AG205.2	spectraCount_MIAPACA...AG205.3	spectraCount_MIAPACA...AG205.4	spectraCount_MIAPACA...AG205.5	spectraCount_MIAPACA.1	spectraCount_MIAPACA.2	spectraCount_MIAPACA.3	spectraCount_MIAPACA.4	spectraCount_MIAPACA.5	spectraCount_wt...AG205.1	spectraCount_wt...AG205.2	spectraCount_wt...AG205.3	spectraCount_wt...AG205.4	spectraCount_wt...AG205.5	spectraCount_wt.1	spectraCount_wt.2	spectraCount_wt.3	spectraCount_wt.4	spectraCount_wt.5	spectraCount	Potential.contaminant
1299	Q9BQA1	WDR77	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	9960900	8117700	12240000	7567900	0	0	0	9080800	12925000	12079000	9459700	0	12835000	16070000	0	18861000	16785000	0	0	0	905540	737970	1112700	687990	0	0	0	825530	1175000	1098100	859970	0	1166800	1460900	0	1714600	1525900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1300	Q9BQE3	TUBA1C	17	16	16	15	15	17	15	16	16	16	15	15	15	14	15	15	16	16	14	15	17	6305800000	5796300000	6396500000	4881600000	9033100000	3708100000	3620700000	4024200000	2947900000	4416800000	6366400000	7413400000	6737800000	8109300000	4985900000	9002100000	8.729e+09	1.009e+10	8840300000	7834100000	300280000	276010000	304590000	232460000	430150000	176580000	172420000	191630000	140380000	210320000	303160000	353020000	320850000	386160000	237420000	428670000	415670000	480470000	420970000	373050000	888670000	870730000	878820000	866500000	886070000	655050000	698170000	668460000	603780000	630890000	1033400000	1.111e+09	1107900000	1045600000	767960000	854950000	830510000	932430000	868480000	8.32e+08	35	34	32	33	42	36	36	37	30	35	40	35	40	43	32	41	47	47	37	47	759	
1301	Q9BQG0	MYBBP1A	14	9	9	9	8	10	12	11	10	10	10	10	10	10	9	12	11	12	11	10	10	120900000	111150000	123560000	116080000	170160000	163250000	151980000	167700000	119090000	159940000	172460000	180230000	142230000	195110000	132260000	453290000	471310000	452040000	326740000	348260000	1752200	1610900	1790700	1682300	2466100	2365900	2202700	2430400	1725900	2317900	2499400	2612000	2061200	2827700	1916800	6569500	6830600	6551300	4735300	5047200	17183000	19485000	18081000	19007000	19727000	23357000	25094000	26376000	22554000	23840000	24529000	23689000	23932000	28521000	19036000	41639000	40654000	44306000	39248000	39197000	5	6	5	6	6	8	10	7	12	7	7	7	7	7	7	9	12	10	8	9	155	
1302	Q9BR76	CORO1B	12	9	8	10	6	9	11	10	10	9	8	9	7	5	7	10	10	10	10	10	9	646210000	462390000	554080000	405680000	661080000	442980000	482230000	433010000	395100000	455780000	472980000	479290000	258660000	419440000	467320000	2365200000	2304100000	2377800000	2134700000	1.802e+09	32311000	23120000	27704000	20284000	33054000	22149000	24112000	21651000	19755000	22789000	23649000	23965000	12933000	20972000	23366000	118260000	115210000	118890000	106730000	90102000	121100000	120840000	110380000	124970000	103360000	84191000	95248000	95666000	96599000	89738000	89355000	109930000	95803000	81713000	125130000	275170000	282850000	284450000	274190000	263400000	7	6	7	6	8	5	7	3	8	6	8	6	3	6	7	21	20	19	15	18	186	
1303	Q9BRJ6	C7orf50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15457000	12923000	15035000	10005000	15948000	17386000	16199000	17871000	13959000	15508000	23264000	22019000	20949000	20155000	21236000	27755000	23343000	28024000	32084000	25926000	1717400	1435900	1670600	1111600	1772000	1931800	1799900	1985700	1551000	1723100	2584800	2446600	2327700	2239500	2359500	3083900	2593600	3113800	3564900	2880700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	2	1	1	1	1	1	1	0	1	0	0	14	
1304	Q9BSD7	NTPCR	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	61575000	41284000	31194000	51628000	62982000	17101000	13844000	17809000	12192000	18685000	43805000	61431000	44283000	60528000	26158000	33591000	37973000	26504000	30105000	32245000	5597700	3753100	2835800	4693500	5725700	1554600	1258500	1619000	1108400	1698700	3982300	5584700	4025800	5502500	2378000	3053700	3452100	2409400	2736800	2931400	23593000	20751000	20778000	23512000	25401000	8816300	11044000	13666000	10652000	12218000	21729000	33715000	20442000	27851000	14693000	15399000	16020000	0	16161000	16324000	1	2	2	1	3	2	1	1	1	1	3	2	1	3	2	1	1	1	1	1	31	
1305	Q9BSJ8	ESYT1	5	5	5	5	5	5	4	2	2	3	4	5	4	3	5	5	3	2	2	3	2	59618000	57229000	62527000	63502000	77209000	18489000	12611000	16402000	17469000	25724000	50018000	43103000	37378000	63968000	32783000	24985000	32304000	30366000	29249000	27847000	1216700	1167900	1276100	1296000	1575700	377320	257360	334730	356510	524990	1020800	879660	762810	1305500	669040	509890	659270	619720	596920	568310	17036000	13971000	16740000	19138000	14754000	5590500	6044500	6792900	6412600	6024800	11351000	12508000	13202000	16297000	8687800	6425100	7429500	7361600	5888800	7351700	4	2	3	4	4	1	0	0	0	0	2	4	2	4	2	1	0	0	0	0	33	
1306	Q9BT40	INPP5K	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	4064100	0	0	0	8586600	3617300	2770300	0	0	0	4176600	0	0	0	0	5803900	6522300	4960300	4885500	4967300	203210	0	0	0	429330	180860	138520	0	0	0	208830	0	0	0	0	290190	326110	248020	244280	248370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	4	
1307	Q9BT67	NDFIP1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	23777000	21770000	23914000	34153000	33533000	0	3143500	3810800	4225000	3426000	17453000	18880000	28412000	31062000	18825000	8154900	0	8293600	5974300	6800800	2377700	2177000	2391400	3415300	3353300	0	314350	381080	422500	342600	1745300	1888000	2841200	3106200	1882500	815490	0	829360	597430	680080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4	1	0	1	1	1	1	2	2	2	2	2	0	0	1	1	1	27	
1308	Q9BTV4	TMEM43	15	11	13	15	14	12	15	11	10	10	13	14	12	12	12	12	11	9	9	10	10	934190000	631740000	821060000	727080000	1047500000	515750000	345430000	387190000	379360000	471830000	564770000	551810000	506140000	516190000	460830000	510420000	384100000	522700000	410770000	426520000	40617000	27467000	35698000	31612000	45545000	22424000	15019000	16834000	16494000	20514000	24555000	23992000	22006000	22443000	20036000	22192000	16700000	22726000	17859000	18544000	181150000	155750000	157880000	155010000	180340000	107960000	96577000	100470000	102520000	101900000	126210000	120900000	1.3e+08	102160000	118900000	80913000	67402000	74512000	73629000	72710000	11	8	12	11	12	11	11	6	5	8	13	7	7	8	12	5	4	7	5	6	169	
1309	Q9BTW9	TBCD	5	2	2	3	2	2	3	4	3	2	3	4	4	3	5	3	3	3	3	3	3	22206000	16684000	20726000	18497000	20054000	16024000	15509000	17082000	10920000	22929000	35831000	35817000	24773000	42856000	12520000	41374000	39596000	44291000	39623000	39631000	358150	269100	334290	298330	323450	258450	250140	275520	176120	369820	577920	577700	399570	691220	201940	667320	638650	714370	639080	639200	10462000	9910500	9822900	10211000	10150000	7477200	8307500	8514600	8649000	9528500	11894000	11483000	10895000	13573000	7635300	9392500	10205000	10806000	11440000	13759000	0	1	0	1	1	1	0	0	1	0	0	1	0	2	0	2	1	1	2	2	16	
1310	Q9BUF5	TUBB6	5	3	4	1	4	4	1	2	2	1	2	3	2	2	2	4	5	3	4	5	4	331420000	74812000	11673000	66663000	108270000	151930000	25854000	19936000	7264500	39626000	305610000	57195000	23248000	59277000	201610000	212020000	148960000	156310000	174630000	131700000	16571000	3740600	583630	3333200	5413400	7596500	1292700	996790	363230	1981300	15281000	2859700	1162400	2963800	10080000	10601000	7448100	7815600	8731700	6585000	110030000	49810000	0	30070000	42941000	0	23685000	20533000	0	30523000	113210000	71099000	29744000	68583000	66433000	68150000	71535000	51111000	65431000	59641000	4	4	0	1	4	1	0	0	1	3	4	3	1	1	5	3	2	5	3	3	48	
1311	Q9BUJ2	HNRNPUL1	21	13	13	12	10	14	17	16	18	15	17	13	15	13	14	13	16	16	17	13	17	496110000	418890000	368420000	424050000	558490000	798550000	839160000	889680000	687940000	930290000	530450000	640980000	623560000	539130000	619230000	1564500000	1768800000	1480400000	1373800000	1543300000	14175000	11968000	10526000	12116000	15957000	22816000	23976000	25419000	19655000	26580000	15156000	18314000	17816000	15404000	17692000	44699000	50538000	42296000	39251000	44094000	84467000	94031000	96197000	100670000	84020000	169080000	196720000	182060000	218980000	167140000	123130000	140550000	151510000	107380000	165650000	178450000	191810000	180070000	203950000	215810000	9	7	6	8	6	19	16	19	14	20	11	11	10	9	10	17	26	24	18	21	281	
1312	Q9BUP0	EFHD1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5824100	0	11345000	10240000	11223000	11500000	0	0	0	0	0	0	11482000	8142000	0	0	0	0	0	0	416000	0	810360	731400	801630	821400	0	0	0	0	0	0	820120	581570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	
1313	Q9BUQ8	DDX23	3	2	1	2	1	2	2	3	2	2	2	2	1	2	2	2	2	3	3	2	1	6665600	1695100	14226000	2324800	11714000	9397800	17352000	7839100	10661000	8852200	4644400	3543400	12686000	10412000	10210000	13430000	27125000	25763000	6706400	10144000	151490	38526	323330	52837	266230	213590	394370	178160	242300	201190	105550	80531	288320	236630	232040	305230	616480	585520	152420	230540	5305600	0	0	0	5054000	6943900	10170000	6586000	6161300	6434900	4769900	0	5947600	6634800	0	6858200	8832400	5373300	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	1	1	8	
1314	Q9BVA1;Q13885	TUBB2B;TUBB2A	3	3	2	2	3	3	2	2	3	2	2	3	3	2	3	3	3	3	3	3	3	93274000	47308000	41106000	55850000	94224000	19761000	34203000	47951000	38609000	48431000	83031000	64538000	39424000	83823000	42705000	108960000	122890000	106190000	105340000	88324000	4663700	2365400	2055300	2792500	4711200	988050	1710100	2397600	1930400	2421500	4151600	3226900	1971200	4191200	2135200	5448100	6144300	5309300	5267200	4416200	34718000	27197000	23394000	22032000	29951000	0	22934000	20663000	25357000	26064000	30823000	27323000	24782000	29043000	19344000	28094000	31783000	29394000	33073000	27315000	2	1	0	0	2	1	2	1	1	1	1	2	0	2	1	2	3	2	3	2	29	
1315	Q9BVC6	TMEM109	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	20625000	14940000	20619000	11170000	0	10310000	6830000	8529200	8796600	0	36307000	41607000	35931000	41326000	40576000	69946000	71068000	80646000	78801000	49097000	2578100	1867500	2577400	1396300	0	1288700	853750	1066100	1099600	0	4538400	5200900	4491300	5165800	5072000	8743200	8883500	10081000	9850200	6137200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	11	
1316	Q9BVG4	PBDC1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	14689000	0	14028000	16037000	21937000	0	0	0	0	0	0	0	7800100	8346800	0	0	17352000	13293000	14010000	14097000	1335400	0	1275300	1457900	1994300	0	0	0	0	0	0	0	709100	758800	0	0	1577400	1208400	1273600	1281500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	
1317	Q9BVI4	NOC4L	2	2	2	0	0	1	2	2	1	2	1	1	0	1	1	1	2	0	1	1	0	6502700	7150900	0	0	6246500	11171000	11442000	13215000	11725000	10681000	4789300	0	5436500	5614500	4624200	14257000	0	10415000	8576100	0	216760	238360	0	0	208220	372360	381400	440490	390820	356040	159640	0	181220	187150	154140	475220	0	347170	285870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
1318	Q9BW27	NUP85	2	1	1	1	0	1	2	0	2	0	1	1	1	2	1	2	2	0	0	1	0	1511000	853440	1188000	0	3891700	4576900	0	7571500	0	2998000	1418100	1799900	3748700	1678000	3500300	9048800	0	0	5771800	0	48742	27530	38324	0	125540	147640	0	244240	0	96709	45745	58061	120930	54130	112910	291900	0	0	186190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	
1319	Q9BW60	ELOVL1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	8693500	3294700	0	0	16578000	5142100	0	0	0	5004000	11998000	9983100	0	8170500	7291600	12611000	12420000	10792000	0	0	1241900	470670	0	0	2368300	734590	0	0	0	714850	1714000	1426200	0	1167200	1041700	1801600	1774300	1541700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	
1320	Q9BW72	HIGD2A	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	17342000	0	10976000	0	0	0	0	15033000	0	0	0	0	11299000	16706000	0	0	0	0	0	0	4335400	0	2744100	0	0	0	0	3758300	0	0	0	0	2824600	4176400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	
1321	Q9BWJ5	SF3B5	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	8236100	0	6003700	0	7924100	5002100	4312700	4963000	0	0	0	0	0	0	0	11720000	17706000	23160000	11881000	14280000	1647200	0	1200700	0	1584800	1000400	862530	992610	0	0	0	0	0	0	0	2344000	3541100	4632000	2376100	2856000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	
1322	Q9BXP5	SRRT	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	2638300	0	0	0	0	0	0	0	0	0	0	4884900	0	4796800	0	10298000	16793000	0	13577000	0	59960	0	0	0	0	0	0	0	0	0	0	111020	0	109020	0	234060	381670	0	308570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	
1323	Q9BYG3	NIFK	4	2	2	3	1	4	4	4	3	3	4	2	3	2	4	3	3	1	2	4	3	27183000	29499000	33220000	13815000	84806000	84837000	64817000	56516000	58943000	59114000	28118000	28991000	24741000	60245000	48937000	67758000	21820000	42290000	66573000	39028000	1812200	1966600	2214700	921000	5653700	5655800	4321100	3767700	3929500	3941000	1874500	1932700	1649400	4016300	3262500	4517200	1454700	2819300	4438200	2601800	16761000	17991000	18394000	0	21327000	31373000	31371000	30131000	29921000	28350000	18458000	17341000	20226000	19930000	21812000	17155000	0	23246000	17414000	14823000	0	1	3	0	4	5	4	3	3	6	0	2	1	2	3	1	0	2	2	1	43	
1324	Q9BZE4	GTPBP4	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	10396000	4240800	0	0	13279000	0	9738500	0	0	10172000	8373600	6245200	0	0	9604800	20002000	26632000	20133000	11883000	13129000	315030	128510	0	0	402400	0	295110	0	0	308240	253740	189250	0	0	291060	606110	807020	610090	360100	397830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	4	
1325	Q9BZF1	OSBPL8	3	3	2	2	2	3	3	2	2	2	2	2	3	2	2	1	2	1	2	3	1	48402000	36963000	27768000	37946000	50934000	35775000	27893000	27692000	35668000	33204000	17337000	29798000	24507000	28619000	11635000	30832000	15083000	25595000	29700000	15052000	930810	710820	534000	729720	979510	687990	536400	532550	685930	638550	333400	573030	471280	550360	223740	592920	290050	492210	571160	289460	25565000	22160000	18048000	22131000	20160000	21538000	20383000	19644000	23024000	19636000	15925000	16795000	18384000	17796000	0	15990000	0	14598000	13790000	0	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	21	
1326	Q9BZF9	UACA	26	18	16	16	18	20	22	22	22	17	22	19	14	14	18	13	17	15	14	16	19	656580000	394540000	404050000	505950000	807650000	828380000	766120000	743450000	586800000	740720000	415430000	311070000	301020000	454250000	170890000	895960000	533460000	666530000	559410000	713040000	8007000	4811500	4927400	6170100	9849400	10102000	9343000	9066400	7156100	9033200	5066200	3793600	3670900	5539700	2084100	10926000	6505600	8128500	6822100	8695600	73588000	71287000	67790000	74712000	61723000	95297000	107750000	95902000	105170000	83894000	52801000	57114000	51258000	55106000	29735000	60364000	63256000	64624000	60243000	63639000	10	6	6	12	14	18	16	16	15	20	12	8	5	8	2	13	10	9	9	12	221	
1327	Q9BZQ8	FAM129A	2	2	2	0	1	1	2	0	0	0	1	1	1	2	1	0	1	1	1	1	0	10676000	6104300	0	5476700	7254800	2659900	0	0	0	1991100	5625900	4182700	8341300	5799100	0	7194900	5519300	7886200	5709900	0	273760	156520	0	140430	186020	68203	0	0	0	51054	144250	107250	213880	148700	0	184480	141520	202210	146410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	9	
1328	Q9BZX2	UCK2	2	0	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	2	0	0	0	0	0	2191000	1577600	0	0	0	1746300	0	0	1712000	2073200	2847500	5584900	0	4588000	11459000	0	0	0	0	0	168540	121360	0	0	0	134330	0	0	131690	159470	219030	429600	0	352930	881440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	
1329	Q9BZZ5	API5	2	2	2	2	2	2	2	1	2	2	2	2	1	0	1	1	2	2	2	1	0	52418000	38030000	32075000	30652000	70267000	57617000	34725000	53267000	38713000	67148000	34078000	3566900	0	19297000	2214900	59452000	75855000	58517000	9873700	0	2096700	1521200	1283000	1226100	2810700	2304700	1389000	2130700	1548500	2685900	1363100	142670	0	771900	88596	2378100	3034200	2340700	394950	0	0	0	0	31255000	32905000	39035000	0	41284000	0	0	0	0	0	0	0	0	51551000	43755000	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	8	
1330	Q9C0D5	TANC1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	3880000	0	3201000	2416400	5528400	2004300	0	2585200	0	0	0	0	2540000	4000300	3575800	10934000	8101800	8901400	5647000	7316400	39192	0	32333	24408	55842	20245	0	26114	0	0	0	0	25656	40407	36119	110450	81836	89913	57041	73903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	6	
1331	Q9C0I1	MTMR12	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	13605000	6028200	17324000	10858000	23494000	7125800	9606700	12185000	1654400	12883000	24001000	26483000	0	22981000	9580700	3495800	3351000	5243700	4130400	3215800	340120	150710	433110	271460	587350	178140	240170	304620	41359	322070	600020	662060	0	574520	239520	87396	83775	131090	103260	80395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	2	1	2	2	0	2	2	2	0	3	2	0	0	0	0	0	25	
1332	Q9GZL7	WDR12	2	2	2	2	2	1	2	1	2	1	2	0	2	1	0	0	2	2	2	2	2	23364000	20902000	29126000	18040000	15677000	34369000	16591000	40257000	14519000	25823000	0	12315000	7984300	0	0	24200000	33026000	23689000	31867000	30557000	1062000	950100	1323900	820010	712570	1562200	754140	1829900	659960	1173800	0	559780	362920	0	0	1100000	1501200	1076800	1448500	1389000	11448000	10910000	12132000	11278000	0	12564000	0	27079000	0	13449000	0	9027600	0	0	0	10107000	8792200	9901100	10480000	9543400	1	2	1	1	1	2	1	3	1	1	0	2	2	0	0	1	1	1	1	2	24	
1333	Q9GZR7	DDX24	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	5469900	0	0	0	6313600	3387400	0	4204900	0	3229800	3508100	5160500	0	0	0	4410200	8889600	7076400	0	7471100	127210	0	0	0	146830	78777	0	97790	0	75111	81584	120010	0	0	0	102560	206730	164570	0	173750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	
1334	Q9GZS3	WDR61	2	1	1	0	1	1	1	0	2	1	0	1	0	0	1	0	1	1	1	0	1	4569900	2848100	0	2632200	4617600	3143700	0	18058000	2259100	0	1933800	0	0	2553700	0	6231200	5817200	5900600	0	3911100	304660	189870	0	175480	307840	209580	0	1203800	150600	0	128920	0	0	170250	0	415410	387810	393370	0	260740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	
1335	Q9GZT4	SRR	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	4616600	4613900	0	2659600	2219900	2712500	0	5165600	848190	0	6756400	8845500	6816500	3733700	1366600	3972100	3408400	5126400	8794900	9817600	307780	307590	0	177300	147990	180830	0	344370	56546	0	450430	589700	454430	248910	91104	264800	227230	341760	586330	654510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	0	5	
1336	Q9H061	TMEM126A	2	1	2	1	1	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6043700	35940000	3742400	0	0	22014000	3417200	0	2942700	3522700	3631400	3965800	4732700	6676000	3144800	9424000	7542500	7475900	6747000	4919700	604370	3594000	374240	0	0	2201400	341720	0	294270	352270	363140	396580	473270	667600	314480	942400	754250	747590	674700	491970	0	33425000	0	0	0	18951000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	1	0	0	0	1	0	0	0	0	2	1	0	1	0	1	13	
1337	Q9H0A0	NAT10	4	2	2	3	2	2	4	2	2	2	3	2	4	3	2	1	3	3	4	3	2	19150000	15900000	21755000	14914000	24723000	28839000	13624000	27662000	17882000	26785000	14028000	24823000	28681000	14727000	3075800	58466000	56818000	51808000	39524000	27203000	361320	3e+05	410470	281400	466460	544140	257060	521930	337400	505370	264670	468360	541140	277860	58034	1103100	1072000	977520	745730	513270	11546000	11832000	10013000	10065000	12232000	8768700	8928900	20971000	15360000	14364000	10432000	10002000	14889000	9503600	0	19499000	18184000	15454000	13830000	10964000	1	1	3	2	2	1	1	1	3	2	2	2	4	2	1	2	2	4	1	2	39	
1338	Q9H0D6	XRN2	3	3	3	3	2	3	3	3	3	1	3	3	3	1	2	2	2	3	2	3	3	34707000	23575000	24803000	10652000	46987000	38488000	2.9e+07	29026000	6812300	41787000	22156000	28242000	5122600	14176000	18809000	27419000	57181000	34779000	43435000	40656000	738440	501590	527720	226650	999720	818900	617030	617570	144940	889080	471400	600890	108990	301620	400200	583390	1216600	739980	924150	865020	12050000	10656000	10446000	9523300	13582000	19505000	11326000	12970000	0	15650000	9558600	11945000	0	0	13969000	12630000	20883000	16612000	16242000	13074000	1	0	0	0	1	2	2	2	1	1	1	0	0	0	1	2	2	1	1	0	18	
1339	Q9H0S4	DDX47	5	4	3	4	3	5	5	4	3	3	5	5	4	5	5	3	5	5	5	5	4	34083000	12263000	31636000	16651000	58009000	50377000	45573000	42598000	19683000	59459000	57611000	52969000	51903000	53379000	42036000	109610000	115940000	97702000	102580000	61220000	1704200	613160	1581800	832540	2900400	2518900	2278600	2129900	984140	2972900	2880500	2648500	2595200	2669000	2101800	5480400	5797100	4885100	5128800	3061000	9331200	15526000	14464000	16538000	13679000	13640000	21840000	20813000	15913000	15437000	15683000	20311000	22259000	13432000	20491000	34443000	34623000	31245000	24579000	28480000	0	0	0	0	1	1	3	2	1	1	1	3	3	2	2	2	4	4	2	2	34	
